URL,Description,Introduction,Disclaimer
https://www.apartments.com/279-huron-ave-cambridge-ma-unit-6/zysr37x/,,"12 Month Lease, $6,600 deposit, Available Now","* Prices and availability subject to change without notice.
* Square footage definitions vary. Displayed square footage is approximate."
