URL,Description,Introduction,Disclaimer
https://www.apartments.com/2-wellington-st-boston-ma-unit-6/knfdde8/,"Charming South End 1 Bedroom Featuring a Common Roof Deck, Fantastic Natural Light, Modern Kitchen, Dishwasher, Microwave, Central Air/Heat, Hardwood Floors, Good Closet Space, and High Ceilings. Steps from Northeastern, Boston Medical Center, the Orange Line, Downtown Boston, Whole Foods, Many Bars/Restaurants, and Much More!. Video Tour Available Pet-Friendly Available Now! Move in Costs: First Month's Rent, Last Month's Rent Upfront, and Broker Fee Contact me via email! Crew Fitzpatrick CFB Real Estate powered by Keller Williams Rentals @ CFBRealestate . com Thanks for checking out my listing. I would love to work with you and find you a fantastic apartment, I offer Boston's largest personalized video database for ease of access! To confirm availability for this unit and to see other great available listings please email me!","12 Month Lease, Available Now","* Prices and availability subject to change without notice.
* Square footage definitions vary. Displayed square footage is approximate."
