URL,Description,Introduction,Disclaimer
https://www.apartments.com/10-bearse-ave-boston-ma-unit-3/db3zsvh/,"Spacious 3bedroom apt on third floor available now. Eat in kitchen, hardwood floors, private deck, large pantry for additional storage. Tenants required to pay all utilities and must also bring their own refrigerator. First, last and broker fee required upon move in.","12 Month Lease, Available Now","* Prices and availability subject to change without notice.
* Square footage definitions vary. Displayed square footage is approximate."
