URL,Description,Introduction,Disclaimer
https://www.apartments.com/153-foster-st-boston-ma-unit-3/hvnd352/,"FREE OCTOBER RENT! Brand new construction 2 bed, 1 bathroom unit in a convenient Brighton location, easy walk to South Street, B Line Train Station and several bus stops, restaurants, shops, and stores. Unit features living room and modern kitchen with quartz countertops, stainless steel appliances. Gleaming hardwood floors throughout. In-unit washer/dryer. Pet- friendly Available NOW No Broker Fee ***************************************************** For more details call or email Nadya Sansiveri Real Estate Professional Benjamin Apartments & Cityside Homes Benjamin Apartments LLC makes a good faith effort to post accurate photographs and descriptions of the apartments listed for rent, but because the information is supplied by third parties and is not independently verified, we cannot always guarantee its accuracy. Rental rates, listing information and availability are subject to error and change, and listed rates may be lower than actual rates due to incentives offered by landlords. Additionally, the apartment advertised may no longer be available for rental.","12 Month Lease, $3,150 deposit, Available Now","* Prices and availability subject to change without notice.
* Square footage definitions vary. Displayed square footage is approximate."
