URL,Description,Introduction,Disclaimer
https://www.apartments.com/1525-cambridge-st-cambridge-ma-unit-2/rrd7lk0/,"For cooperating agents, the incoming tenant is to pay the listing agent 1/2 months rent as a broker fee. Any additional broker fee for the cooperating agent will come from the incoming tenant. 73123 585","12 Month Lease, $3,300 deposit, Available Aug. 31","* Prices and availability subject to change without notice.
* Square footage definitions vary. Displayed square footage is approximate."
