URL,Description,Introduction,Disclaimer
https://www.apartments.com/12-wensley-st-boston-ma-unit-3n/gtrmmzw/,"Beautiful, Modern and Spacious 3 Bedroom Apartment in a convenient Mission Hill location, easy access to Northeastern U, Route 28, Green and Orange lines, Medical Center area, MGH, Downtown Boston, Cambridge. Unit features open layout, oversized bedrooms with good closets space, refinished hardwood floors, modern tile bathroom, luxury kitchen with granite counters and stainless steel appliance, Back deck / porch!! Professionally managed apartment. In-Unit Laundry Available September 1st ************************************ Please contact Nadya Sansiveri Thanks for checking out my listing. I would love to work with you and find you a fantastic apartment! To confirm availability for this unit and to see other great available listings please email me!","12 Month Lease, $4,500 deposit, Available Sep. 1","* Prices and availability subject to change without notice.
* Square footage definitions vary. Displayed square footage is approximate."
