URL,Description,Introduction,Disclaimer
https://www.apartments.com/270-athens-st-boston-ma-unit-3/b79g7d8/,,"12 Month Lease, $6,000 deposit, Available Sep. 1","* Prices and availability subject to change without notice.
* Square footage definitions vary. Displayed square footage is approximate."
