URL,Description,Introduction,Disclaimer
https://www.apartments.com/2-rossmore-rd-boston-ma-unit-2/t97qkm8/,,"12 Month Lease, $3,375 deposit, Available Now","* Prices and availability subject to change without notice.
* Square footage definitions vary. Displayed square footage is approximate."
