URL,Description,Introduction,Disclaimer
https://www.apartments.com/36-new-st-boston-ma-unit-702/9sb20n6/,,"12 Month Lease, $500 deposit, Available Now","* Prices and availability subject to change without notice.
* Square footage definitions vary. Displayed square footage is approximate."
