URL,Description,Introduction,Disclaimer
https://www.apartments.com/30-bothwell-rd-boston-ma/e7ttf5m/,,"12 Month Lease, $5,500 deposit, Available Sep. 1","* Prices and availability subject to change without notice.
* Square footage definitions vary. Displayed square footage is approximate."
