URL,Description,Introduction,Disclaimer
https://www.apartments.com/38-jefferson-st-cambridge-ma-unit-3/7225zww/,"Bright, top floor 3 bed 1 bath apartment avail 9/1! MOVE-IN COSTS: FIRST MONTH'S RENT LAST MONTHS RENT (Can be paid in installments) SECURITY DEPOSIT HALF BROKER FEE Featuring eat in kitchen, good size rooms, living room/office space, hardwood floors throughout, and shared laundry in the building. Positioned on a quiet, residential street. Walking distance from shopping and public transportation.","12 Month Lease, $3,200 deposit, Available Now","* Prices and availability subject to change without notice.
* Square footage definitions vary. Displayed square footage is approximate."
