URL,Description,Introduction,Disclaimer
https://www.apartments.com/139-fresh-pond-pkwy-cambridge-ma/srwd9m4/,,"$5,200 deposit, Available Now","* Prices and availability subject to change without notice.
* Square footage definitions vary. Displayed square footage is approximate."
