URL,Description,Introduction,Disclaimer
https://www.apartments.com/25-henshaw-st-boston-ma-unit-2/dlwwjxk/,,"12 Month Lease, $4,200 deposit, Available Sep. 1","* Prices and availability subject to change without notice.
* Square footage definitions vary. Displayed square footage is approximate."
