URL,Description,Introduction,Disclaimer
https://www.apartments.com/332-washington-st-boston-ma-unit-1/g3zq2vw/,"UNBELIEVABLE location! Even better roof deck! Laundry in unit, gut renovated from top to bottom with new kitchen and two new full baths. Brighton Center is literally at your doorstep! Walk to everything and save money on Uber! Devlin's is next door, Porter Belly's is down the street, Green Briar is across the road and the green line is just a half mile away too! Location, location, location is a total cliche but this place is in the middle of everything. One month broker fee.","12 Month Lease, $1,640 deposit, Available Now","* Prices and availability subject to change without notice.
* Square footage definitions vary. Displayed square footage is approximate."
