URL,Description,Introduction,Disclaimer
https://www.apartments.com/299-dudley-st-boston-ma-unit-4/0dwb8z2/,,"12 Month Lease, $3,400 deposit, Available Sep. 1","* Prices and availability subject to change without notice.
* Square footage definitions vary. Displayed square footage is approximate."
