URL,Description,Introduction,Disclaimer
https://www.apartments.com/40-traveler-st-boston-ma-unit-506/0sy6b41/,"Welcome home!The 2018 luxury 1 BR, 1bath is now available at Siena at Ink Block in the South End. Enjoy walls of floor to ceiling glass, private terrace, exotic hardwood floors, open floor plan, high ceilings, plenty of storage, chef’s kitchen with custom cabinetry, quartz countertops, breakfast bar, top of the line BOSCH appliances, including in-unit washer/dryer, SMART NEST HVAC thermostats and so much more. The master suite comprises a king-sized bedroom, custom outfitted walk-in closet and a luxurious ensuite bath with dual vanity and oversized spa-like stone shower. Building amenities include 24-hour concierge, luxury lobby, fitness center, bike storage and a breathtaking lounge with rooftop sky terrace with BBQ and fire pit as well as clubroom with fireplace.Some interior photos are from the developer’s sample room for privacy concern. Indoor live video available for validated brokers/tenants per request","12 Month Lease, $3,600 deposit, Available Sep. 1","* Prices and availability subject to change without notice.
* Square footage definitions vary. Displayed square footage is approximate."
