URL,About Property
https://www.apartments.com/96-houston-ave-milton-ma/mrdft7k/,"About This Property
Gorgeous 5 bedroom, 3 bathrooms, with bonus accessory unit in basement includes an additional bedroom, full bath and kitchenette. 3 levels of living space, hardwood floors throughout, freshly painted, renovated kitchen, renovated bathrooms, in unit laundry, private deck and 3 off street parking spaces located in prime Milton location short distance to Milton High. Short commute/drive to Downtown Boston.

*No pets
*Rental insurance req
*Move in Cost: Security deposit, Last month's rent, and Realtor/Broker fee

*First month's rent may be requested
96 Houston Ave is a house located in Norfolk County and the 02186 ZIP Code."
