URL,About Property
https://www.apartments.com/76-colborne-rd-boston-ma-unit-1/vpeczje/,"About This Property
Spacious three bedroom plus apartment
No security deposit 
Two off-street parking spots included
Extra office space / fourth bedroom
Beautiful hardwood flooring
Airy living room with a lovely fireplace
Dine-in kitchen
Dishwasher/Gas Stove
Large private stone patio
A short walk to both the B Line and the BC Shuttle
A short walk to Brighton Center
Friendly local owner
76 Colborne Rd is an apartment community located in Suffolk County and the 02135 ZIP Code."
