URL,About Property
https://www.apartments.com/20-westland-ave-boston-ma-unit-39/j3w2z76/,"About This Property
1 bedroom/1 bath with heat and hot water included! Elevator building, professionally managed, and laundry in building. Near Northeastern, Berklee School of Music, the New England Conservatory and BSO. Public transportation is easy with Symphony station only a block away. Whole Foods across the street, walk to shopping and restaurants. Unit available August 1st. Tenant in charge for one month real estate broker fee. Multiple units available with flexible dates.

73108 521
20 Westland Ave is an apartment community located in Suffolk County and the 02115 ZIP Code."
