URL,About Property
https://www.apartments.com/93-undine-rd-boston-ma-unit-2/85m88v1/,"About This Property
Spacious 4-bed, 2-bath apartment in an apartment complex. Rent: $5,900. Updated kitchen with newer cabinets, granite countertops, dishwasher, disposal. In-unit laundry. Hardwood floors. Large backyard for BBQ. Enclosed unheated sunroom. Garage parking available. No pets. Students welcome. Move-in cost: first month's rent ($5,900), last month's rent ($5,900), security deposit ($5,900), and Broker Fee of one month rent.
93 Undine Rd is an apartment community located in Suffolk County and the 02135 ZIP Code."
