URL,About Property
https://www.apartments.com/9-conrad-st-boston-ma-unit-2/eylfldp/,"About This Property
Spacious 2 bed 1.5 bath middle floor unit located minutes from many great locations: Dorchester Brewing or the Shops of South Bay., JFK/Umass Red T, Carson Beach, Boston Medical and so munch more. Top of the line, contemporary finishes, condo quality. Two beds, 1.5 baths, off street parking. Small to mid size dog ok. Good credit required Verifiable Personal Reference, Good Monthly Income. Tenant in charge for Gas & Electric. Attentive land lord seeing long term tenant. First, Last, Security & Broker Fee all due upon acceptance by owner.Advance notice required to show.

73101 781
9 Conrad St is an apartment community located in Suffolk County and the 02125 ZIP Code."
