URL,About Property
https://www.apartments.com/4-longfellow-pl-boston-ma/hfskem1/,"About 4 Longfellow Pl Boston, MA 02114
** NO BROKER FEE ** One of the best values you'll find in downtown Boston! Minutes from great shopping, fun restaurants and pubs or sporting events and concerts at the Garden. From your private balcony, enjoy unmatched panoramic views of the Boston Harbor, the Charles River, Cambridge, Beacon Hill, and the Back Bay. You'll also enjoy great amenities including 40 acres of green spaces, an outdoor pool, dog park and grilling areas. First month's rent and $1000 security deposit due upon lease signing. Photos may be of similar unit in the building. Pricing and availability subject to change.
4 Longfellow Pl is an apartment community located in Suffolk County and the 02114 ZIP Code."
