URL,About Property
https://www.apartments.com/65-cameron-st-brookline-ma-unit-2e/bdr0pyb/,"About This Property
Stunning two-level 3 bed 2.5 baths, available for September 1.
Newly renovated and steps away from Brookline Hills stop. 

This gorgeous unit features:
-Duplex
-Central A/C
-In-Unit Laundry
-Modern Kitchen with Stainless Steel Appliances
-Dishwasher
-Microwave
-Open Concept
-High Ceilings
-Extra Large Windows/ample natural light
-Off-Street Parking for rent 
-Pets Negotiable
This is the only unit left in this building. Schedule your tour today!
*1 month rent broker fee required
65 Cameron St is an apartment community located in Norfolk County and the 02445 ZIP Code."
