URL,About Property
https://www.apartments.com/107-chandler-st-boston-ma-unit-g/w7qm4el/,"About This Property
Available August 1 Garden Level. One Bedroom/One Bath in classic Brownstone between Clarendon and Dartmouth on Chandler. Open Living Room w/ full sized windows. Large fenced in Private Patio and Yard. Minutes to Back Bay Station, Copley Square, Medical Schools, Theater Districts and much more. Convenient to Multiple T lines and buses. Heat, Hot Water, Cooking Gas & Wi-fi included . Common Laundry . Pet negotiable. First Month's Security Fee & Broker Fee. No Smoking / No Undergrads
107 Chandler St is an apartment community located in Suffolk County and the 02116 ZIP Code."
