URL,About Property
https://www.apartments.com/132-lake-shore-rd-boston-ma-unit-1/x2wp1bn/,"About This Property
Truly tremendous value! Two full baths, central air conditioning, a big open floorplan with heat & hot water and a parking spot included. Quiet building quick to the Pike, Storrow and the express buses as well. This unit historically rents within a week of coming on the market, so call or text to see it today! One month broker fee applies.
132 Lake Shore Rd is an apartment community located in Suffolk County and the 02135 ZIP Code."
