URL,About Property
https://www.apartments.com/36-new-st-boston-ma-unit-702/9sb20n6/,"About This Property
Experience the epitome of luxury living in East Boston's Jeffries Point at our exclusive apartment building. Indulge in resort-style amenities, including a pristine pool, deck with grills, and a state-of-the-art fitness center. Embrace the flexibility of work-from-home options in dedicated spaces. Delight in the chef's kitchen and take advantage of kayak rentals for waterfront adventures. Off-street parking is available for an additional $200, and rest assured, there is no broker fee. Live lavishly in this prestigious East Boston sanctuary.
36 New St is an apartment community located in Suffolk County and the 02128 ZIP Code."
