URL,About Property
https://www.apartments.com/2-rossmore-rd-boston-ma-unit-2/t97qkm8/,"About This Property
Jamaica Plain Available 7/1

2 Rossmore Rd. #2

NO BROKER FEE!!!
Newley Renovated Unit
Close By Green St T Stop
Wash/Dry In-Unit
Students Welcome
Hardwood Floors
Granite Countertops 
Stainless Steel Appliances 
Deck

For More Information and Showings Please Contact Adam with Concept Properties. Thank You!!!
2 Rossmore Rd is an apartment community located in Suffolk County and the 02130 ZIP Code."
