URL,About Property
https://www.apartments.com/7-wendell-st-cambridge-ma-unit-3/3jvxg4d/,"About This Property
___Good Day, fine human! My name is Chris and I am here to help. ___ 

**Full Broker Fee to Tenant** 

___ Available September 1st ___
Stu-stu-studio close to Harvard Law. This is an apartment, go live here if you would like. ALL UTILITIES INCLUDED. Between Harvard and Porter Square. Hardwood floors, eat-in kitchen, and laundry in the basement. (Reference #138010)
7 Wendell St is an apartment community located in Middlesex County and the 02138 ZIP Code."
