URL,About Property
https://www.apartments.com/8-hardwick-ter-boston-ma/2jn8ps9/,"About This Property
Spacious, bright and recently renovated 4 bed 2nd floor unit located on a quiet cul de sac near Oak Square in Brighton. 

Unit features a designer kitchen with granite countertops, stainless steel appliances and a bathroom with a brand new vanity and natural stone tile shower, gleaming hardwood floors throughout and brand new HVAC system. Laundry & storage in the basement. 

Parking available for rent

Available September
Broker fee
*******************
Call or email
Nadya Sansiveri
Real Estate Professional
Benjamin Apartments & Cityside Homes
8 Hardwick Ter is a house located in Suffolk County and the 02135 ZIP Code."
