URL,About Property
https://www.apartments.com/27-buttonwood-st-boston-ma/qphzqhy/,"About 27 Buttonwood St Boston, MA 02125
Avail date 9/1/2023. 
Student Ok
Washer/Dryer in Unit
Pet Friendly

Great location 2 minute walk to the Red Line T stop JFK/UMASS. New building siding and insulation. On the corner of Grafton St and Buttonwood. 

The broker fee is a half month’s rent.
The move-in cost: First month’s rent, Last month’s rent, The security deposit of one month's rent. the broker fee of a half month’s rent.

Coldwell Banker Realty-Lexington
27 Buttonwood St is an apartment community located in Suffolk County and the 02125 ZIP Code."
