URL,About Property
https://www.apartments.com/3-beckler-ave-boston-ma-unit-2/6847ldr/,"About This Property
Perfectly located studio with alcove, just off tree- lined K Street, in the heart of South Boston, available September 1st. Brownstone second floor unit in owner occupied 3 family. The unit features wide pine floors, granite counter tops, stainless steel appliances, including dishwasher, microwave, and gas cooking. Bonus in- unit laundry, and large bathroom with tub. Short walk or drive to Stop and Shop/Foodies Market, restaurants, Carson beach. 10 minutes to Seaport and Downtown via public transportation. One month broker fee. No pets. Tenant is respon sible for gas(cooking) and electricity.
73123 116
3 Beckler Ave is an apartment community located in Suffolk County and the 02127 ZIP Code."
