URL,Description
https://www.hotpads.com/341-beacon-st-boston-ma-02116-skepf7/2b/pad,"This gorgeous apartment is located on picturesque Beacon Street in the heart of Back Bay, just a block away from the beautiful Charles River and walking distance to wonderful restaurants, MBTA stops, hospitals and universities. It has high ceilings, updated kitchen with white shaker style cabinets and stainless steel appliances, a grand fireplace, gleaming hardwood floors and a build-in Murphy bed. Rent includes heat and hot water! Central AC. Elevator. Professional well-maintained. Looking for responsible tenants with good credit scores, nonsmokers. First month, security & broker fee. Available September. 1 year lease."
