URL,Description
https://www.hotpads.com/18-day-st-somerville-ma-02144-skf6bx/22/pad,"New to market. Great 2 bed with 2 big bedrooms and a nice layout. Broker Fee Charged. Pictures are an example of the building. Sunny huge living room with 2 exposures and 3 windows. Nice bathroom with full size bath tub. Davis Square 3 blocks to Redline Available September 15, 2023 or a bit earlier. Great layout with foyer and 4 closets 2 equal size bedrooms Large eat in kitchen with gas oven Hardwood floors Laundry in building On-site Super Heat and hot water is free Sunny 4th floor No pets allowed"
