URL,Description
https://www.hotpads.com/123-sewall-ave-brookline-ma-02446-skez2u/1c/pad,"This spacious 1BR&1BA unit is located on a quiet, lovely tree-lined street in the heart of Coolidge Corner. This unit has a large living/dinning room bathed in natural light from the glass doors leading to the private outdoor balcony, updated kitchen with custom built-in cabinets, granite countertops, and stainless steel appliances. The king-sized bedroom with built-in wall A/C and en suite full bath. Professionally managed elevator building. Short distance to Green C/D line, grocery stores (Trader Joe's, Whole Foods), best restaurants, shops and banks. Easy access to downtown, Longwood Medical Center and BU."
