URL	
https://www.apartments.com/320-d-st-boston-ma-unit-fl1-id347/3bz5p3d/	"""https://www.apartments.com/320-d-st-boston-ma-unit-fl1-id347/3bz5p3d/"","
https://www.apartments.com/3200-washington-boston-ma/byd2s59/	"""https://www.apartments.com/3200-washington-boston-ma/byd2s59/"","
https://www.apartments.com/321-summit-ave-boston-ma/9sxv146/	"""https://www.apartments.com/321-summit-ave-boston-ma/9sxv146/"","
https://www.apartments.com/33-north-margin-street-boston-ma/72nfs9z/	"""https://www.apartments.com/33-north-margin-street-boston-ma/72nfs9z/"","
https://www.apartments.com/334-harvard-street-cambridge-ma/gkp0hrz/	"""https://www.apartments.com/334-harvard-street-cambridge-ma/gkp0hrz/"","
https://www.apartments.com/34-cunard-st-boston-ma-unit-1c/6wjef4s/	"""https://www.apartments.com/34-cunard-st-boston-ma-unit-1c/6wjef4s/"","
https://www.apartments.com/345-harrison-boston-ma/gspv1hx/	"""https://www.apartments.com/345-harrison-boston-ma/gspv1hx/"","
https://www.apartments.com/347-vermont-st-boston-ma/zjm3t1w/	"""https://www.apartments.com/347-vermont-st-boston-ma/zjm3t1w/"","
https://www.apartments.com/35-danny-rd-boston-ma-unit-35-danny-rd/61snl2s/	"""https://www.apartments.com/35-danny-rd-boston-ma-unit-35-danny-rd/61snl2s/"","
https://www.apartments.com/35-eightsixty-boston-ma/570g84n/	"""https://www.apartments.com/35-eightsixty-boston-ma/570g84n/"","
https://www.apartments.com/35-harold-st-boston-ma-unit-1/ghzbs3y/	"""https://www.apartments.com/35-harold-st-boston-ma-unit-1/ghzbs3y/"","
https://www.apartments.com/35-harold-st-boston-ma-unit-3/mhzc1fh/	"""https://www.apartments.com/35-harold-st-boston-ma-unit-3/mhzc1fh/"","
https://www.apartments.com/35-w-2nd-st-boston-ma-unit-fl4-id885/mmt5qjh/	"""https://www.apartments.com/35-w-2nd-st-boston-ma-unit-fl4-id885/mmt5qjh/"","
https://www.apartments.com/35-w-2nd-st-boston-ma-unit-fl5-id886/h0b1lk3/	"""https://www.apartments.com/35-w-2nd-st-boston-ma-unit-fl5-id886/h0b1lk3/"","
https://www.apartments.com/35-w-2nd-st-boston-ma-unit-fl5-id888/wqqemzj/	"""https://www.apartments.com/35-w-2nd-st-boston-ma-unit-fl5-id888/wqqemzj/"","
https://www.apartments.com/353-e-8th-st-boston-ma-unit-fl3-id871/zfy4s3z/	"""https://www.apartments.com/353-e-8th-st-boston-ma-unit-fl3-id871/zfy4s3z/"","
https://www.apartments.com/36-north-bennet-street-boston-ma-unit-1/6sd4sks/	"""https://www.apartments.com/36-north-bennet-street-boston-ma-unit-1/6sd4sks/"","
https://www.apartments.com/36-sumner-st-boston-ma-unit-3/7p08xgx/	"""https://www.apartments.com/36-sumner-st-boston-ma-unit-3/7p08xgx/"","
https://www.apartments.com/3688-washington-st-boston-ma-unit-fl2-id720/c0mgvmg/	"""https://www.apartments.com/3688-washington-st-boston-ma-unit-fl2-id720/c0mgvmg/"","
https://www.apartments.com/37-danny-rd-boston-ma-unit-37-danny-rd-2nd-floor/nvxpebn/	"""https://www.apartments.com/37-danny-rd-boston-ma-unit-37-danny-rd-2nd-floor/nvxpebn/"","
https://www.apartments.com/37-temple-pl-boston-ma/10cctw4/	"""https://www.apartments.com/37-temple-pl-boston-ma/10cctw4/"","
https://www.apartments.com/373-dorchester-st-boston-ma-unit-3/87ey8g2/	"""https://www.apartments.com/373-dorchester-st-boston-ma-unit-3/87ey8g2/"","
https://www.apartments.com/390-commonwealth-ave-boston-ma-unit-603/mhhpghk/	"""https://www.apartments.com/390-commonwealth-ave-boston-ma-unit-603/mhhpghk/"","
https://www.apartments.com/399-congress-st-boston-ma-unit-fl16-id278/3xb2y8d/	"""https://www.apartments.com/399-congress-st-boston-ma-unit-fl16-id278/3xb2y8d/"","
https://www.apartments.com/42-garden-st-boston-ma-unit-apt-1/6yl8nzs/	"""https://www.apartments.com/42-garden-st-boston-ma-unit-apt-1/6yl8nzs/"","
https://www.apartments.com/426-bowdoin-st-boston-ma-unit-1/z6n6x1y/	"""https://www.apartments.com/426-bowdoin-st-boston-ma-unit-1/z6n6x1y/"","
https://www.apartments.com/43-liszt-st-boston-ma-unit-11308867/86w8yj0/	"""https://www.apartments.com/43-liszt-st-boston-ma-unit-11308867/86w8yj0/"","
https://www.apartments.com/430-stuart-st-boston-ma-unit-1612/5k35zym/	"""https://www.apartments.com/430-stuart-st-boston-ma-unit-1612/5k35zym/"","
https://www.apartments.com/44-fellsway-w-somerville-ma-unit-1/6n281qv/	"""https://www.apartments.com/44-fellsway-w-somerville-ma-unit-1/6n281qv/"","
https://www.apartments.com/44-winter-st-boston-ma/nwf5mrq/	"""https://www.apartments.com/44-winter-st-boston-ma/nwf5mrq/"","
https://www.apartments.com/45-e-newton-st-boston-ma-unit-fl1-id467/rp8ft92/	"""https://www.apartments.com/45-e-newton-st-boston-ma-unit-fl1-id467/rp8ft92/"","
https://www.apartments.com/45-e-newton-st-boston-ma-unit-fl1-id487/nfyq8zq/	"""https://www.apartments.com/45-e-newton-st-boston-ma-unit-fl1-id487/nfyq8zq/"","
https://www.apartments.com/45-e-newton-st-boston-ma-unit-fl7-id465/mysgxhk/	"""https://www.apartments.com/45-e-newton-st-boston-ma-unit-fl7-id465/mysgxhk/"","
https://www.apartments.com/45-spring-st-west-roxbury-ma/vz3094f/	"""https://www.apartments.com/45-spring-st-west-roxbury-ma/vz3094f/"","
https://www.apartments.com/45-stuart-st-boston-ma-unit-fl14-id786/7l8d02w/	"""https://www.apartments.com/45-stuart-st-boston-ma-unit-fl14-id786/7l8d02w/"","
https://www.apartments.com/45-stuart-st-boston-ma-unit-fl29-id846/pn3j3js/	"""https://www.apartments.com/45-stuart-st-boston-ma-unit-fl29-id846/pn3j3js/"","
https://www.apartments.com/45-tufts-st-somerville-ma-unit-2/et9d7fp/	"""https://www.apartments.com/45-tufts-st-somerville-ma-unit-2/et9d7fp/"","
https://www.apartments.com/45-w-broadway-boston-ma-unit-306/frc8w4t/	"""https://www.apartments.com/45-w-broadway-boston-ma-unit-306/frc8w4t/"","
https://www.apartments.com/461-massachusetts-ave-boston-ma-unit-fl-1-id438/qh85mzz/	"""https://www.apartments.com/461-massachusetts-ave-boston-ma-unit-fl-1-id438/qh85mzz/"","
https://www.apartments.com/461-massachusetts-ave-boston-ma-unit-fl3-id442/qbqkhjw/	"""https://www.apartments.com/461-massachusetts-ave-boston-ma-unit-fl3-id442/qbqkhjw/"","
https://www.apartments.com/461-massachusetts-avenue-boston-ma/4sr72pl/	"""https://www.apartments.com/461-massachusetts-avenue-boston-ma/4sr72pl/"","
https://www.apartments.com/464-commonwealth-ave-boston-ma-unit-44/l0jzqbf/	"""https://www.apartments.com/464-commonwealth-ave-boston-ma-unit-44/l0jzqbf/"","
https://www.apartments.com/47-alicia-rd-boston-ma-unit-2/1q73fj6/	"""https://www.apartments.com/47-alicia-rd-boston-ma-unit-2/1q73fj6/"","
https://www.apartments.com/50-causeway-st-boston-ma-unit-fl8-id884/qqnwdyz/	"""https://www.apartments.com/50-causeway-st-boston-ma-unit-fl8-id884/qqnwdyz/"","
https://www.apartments.com/50-hichborn-st-boston-ma-unit-408/wrdnfsj/	"""https://www.apartments.com/50-hichborn-st-boston-ma-unit-408/wrdnfsj/"","
https://www.apartments.com/50-w-broadway-boston-ma-unit-fl1-id578/kd78xk8/	"""https://www.apartments.com/50-w-broadway-boston-ma-unit-fl1-id578/kd78xk8/"","
https://www.apartments.com/538-e-broadway-boston-ma-unit-fl4-id474/861txv0/	"""https://www.apartments.com/538-e-broadway-boston-ma-unit-fl4-id474/861txv0/"","
https://www.apartments.com/55-brighton-at-packard-crossing-allston-ma/df54rpl/	"""https://www.apartments.com/55-brighton-at-packard-crossing-allston-ma/df54rpl/"","
https://www.apartments.com/57-nottinghill-rd-boston-ma/3xej67f/	"""https://www.apartments.com/57-nottinghill-rd-boston-ma/3xej67f/"","
https://www.apartments.com/6-cleveland-pl-boston-ma-unit-17/n7sdmln/	"""https://www.apartments.com/6-cleveland-pl-boston-ma-unit-17/n7sdmln/"","
https://www.apartments.com/6-oakview-ter-boston-ma-unit-1/d8e96jk/	"""https://www.apartments.com/6-oakview-ter-boston-ma-unit-1/d8e96jk/"","
https://www.apartments.com/60-brainerd-rd-boston-ma-unit-fl2-id792/1hz3y34/	"""https://www.apartments.com/60-brainerd-rd-boston-ma-unit-fl2-id792/1hz3y34/"","
https://www.apartments.com/60-brainerd-rd-boston-ma-unit-fl2-id809/z8ywcdw/	"""https://www.apartments.com/60-brainerd-rd-boston-ma-unit-fl2-id809/z8ywcdw/"","
https://www.apartments.com/62-on-the-park-boston-ma/kbw4jvb/	"""https://www.apartments.com/62-on-the-park-boston-ma/kbw4jvb/"","
https://www.apartments.com/63-melcher-st-boston-ma-unit-fl2-id464/fdz8gcr/	"""https://www.apartments.com/63-melcher-st-boston-ma-unit-fl2-id464/fdz8gcr/"","
https://www.apartments.com/64-cohasset-st-boston-ma-unit-1/9qvtr56/	"""https://www.apartments.com/64-cohasset-st-boston-ma-unit-1/9qvtr56/"","
https://www.apartments.com/660-washington-boston-ma/h2bt1f2/	"""https://www.apartments.com/660-washington-boston-ma/h2bt1f2/"","
https://www.apartments.com/68-baldwin-st-boston-ma-unit-21/2e25bvc/	"""https://www.apartments.com/68-baldwin-st-boston-ma-unit-21/2e25bvc/"","
https://www.apartments.com/7-harcourt-st-boston-ma-unit-fl1-id896/2trpvcc/	"""https://www.apartments.com/7-harcourt-st-boston-ma-unit-fl1-id896/2trpvcc/"","
https://www.apartments.com/7-harcourt-st-boston-ma-unit-fl2-id895/bvxytnc/	"""https://www.apartments.com/7-harcourt-st-boston-ma-unit-fl2-id895/bvxytnc/"","
https://www.apartments.com/70-leo-m-birmingham-pkwy-boston-ma-unit-505/514ct1n/	"""https://www.apartments.com/70-leo-m-birmingham-pkwy-boston-ma-unit-505/514ct1n/"","
https://www.apartments.com/75-somerset-rd-brookline-ma/jwjpgy4/	"""https://www.apartments.com/75-somerset-rd-brookline-ma/jwjpgy4/"","
https://www.apartments.com/77-exeter-st-boston-ma-unit-fl6-id867/876zdl2/	"""https://www.apartments.com/77-exeter-st-boston-ma-unit-fl6-id867/876zdl2/"","
https://www.apartments.com/770-boylston-st-boston-ma-unit-fl2-id727/hcfqrw0/	"""https://www.apartments.com/770-boylston-st-boston-ma-unit-fl2-id727/hcfqrw0/"","
https://www.apartments.com/777-tremont-street-boston-ma-unit-2/5v6bd8p/	"""https://www.apartments.com/777-tremont-street-boston-ma-unit-2/5v6bd8p/"","
https://www.apartments.com/780-boylston-st-boston-ma-unit-fl2-id739/ln927yd/	"""https://www.apartments.com/780-boylston-st-boston-ma-unit-fl2-id739/ln927yd/"","
https://www.apartments.com/780-boylston-st-boston-ma-unit-fl9-id630/ejff18p/	"""https://www.apartments.com/780-boylston-st-boston-ma-unit-fl9-id630/ejff18p/"","
https://www.apartments.com/782-morton-st-boston-ma-unit-3/2dexn0c/	"""https://www.apartments.com/782-morton-st-boston-ma-unit-3/2dexn0c/"","
https://www.apartments.com/790-boylston-st-boston-ma-unit-12c334550/swy9dn5/	"""https://www.apartments.com/790-boylston-st-boston-ma-unit-12c334550/swy9dn5/"","
https://www.apartments.com/790-boylston-st-boston-ma-unit-fl14-id606/0lsndd3/	"""https://www.apartments.com/790-boylston-st-boston-ma-unit-fl14-id606/0lsndd3/"","
https://www.apartments.com/790-boylston-st-boston-ma-unit-fl2-id758/7wgwy3w/	"""https://www.apartments.com/790-boylston-st-boston-ma-unit-fl2-id758/7wgwy3w/"","
https://www.apartments.com/790-boylston-st-boston-ma-unit-fl7-id605/hmdkv52/	"""https://www.apartments.com/790-boylston-st-boston-ma-unit-fl7-id605/hmdkv52/"","
https://www.apartments.com/790-boylston-st-boston-ma-unit-fl9-id121a/d2vnybl/	"""https://www.apartments.com/790-boylston-st-boston-ma-unit-fl9-id121a/d2vnybl/"","
https://www.apartments.com/791-tremont-st-boston-ma-unit-fl4-id358/jlf5t56/	"""https://www.apartments.com/791-tremont-st-boston-ma-unit-fl4-id358/jlf5t56/"","
https://www.apartments.com/791-tremont-st-boston-ma-unit-fl5-id359/kk9w3t8/	"""https://www.apartments.com/791-tremont-st-boston-ma-unit-fl5-id359/kk9w3t8/"","
https://www.apartments.com/791-tremont-st-boston-ma-unit-fl5-id360/f7y06cv/	"""https://www.apartments.com/791-tremont-st-boston-ma-unit-fl5-id360/f7y06cv/"","
https://www.apartments.com/791-tremont-st-boston-ma-unit-fl5-id691/qt91wvx/	"""https://www.apartments.com/791-tremont-st-boston-ma-unit-fl5-id691/qt91wvx/"","
https://www.apartments.com/7ink-boston-ma/3hl17qe/	"""https://www.apartments.com/7ink-boston-ma/3hl17qe/"","
https://www.apartments.com/8-elko-st-boston-ma-unit-fl2-id272/0yp5rx1/	"""https://www.apartments.com/8-elko-st-boston-ma-unit-fl2-id272/0yp5rx1/"","
https://www.apartments.com/80-marlborough-st-boston-ma-unit-8/1t707f4/	"""https://www.apartments.com/80-marlborough-st-boston-ma-unit-8/1t707f4/"","
https://www.apartments.com/84-byron-st-boston-ma-unit-1/r58w1q1/	"""https://www.apartments.com/84-byron-st-boston-ma-unit-1/r58w1q1/"","
https://www.apartments.com/84-commonwealth-ave-boston-ma-unit-4/y9enm9v/	"""https://www.apartments.com/84-commonwealth-ave-boston-ma-unit-4/y9enm9v/"","
https://www.apartments.com/845-washington-st-boston-ma-unit-fl2-id737/lxr5e4f/	"""https://www.apartments.com/845-washington-st-boston-ma-unit-fl2-id737/lxr5e4f/"","
https://www.apartments.com/85-fairbanks-st-boston-ma/r57fbl3/	"""https://www.apartments.com/85-fairbanks-st-boston-ma/r57fbl3/"","
https://www.apartments.com/88-prince-st-boston-ma-unit-6/6hs064v/	"""https://www.apartments.com/88-prince-st-boston-ma-unit-6/6hs064v/"","
https://www.apartments.com/89-e-dedham-st-boston-ma-unit-fl2-id567/k7z8019/	"""https://www.apartments.com/89-e-dedham-st-boston-ma-unit-fl2-id567/k7z8019/"","
https://www.apartments.com/89-e-dedham-st-boston-ma-unit-fl2-id613/vgpx14d/	"""https://www.apartments.com/89-e-dedham-st-boston-ma-unit-fl2-id613/vgpx14d/"","
https://www.apartments.com/89-e-dedham-st-boston-ma-unit-fl3-id568/knb83pc/	"""https://www.apartments.com/89-e-dedham-st-boston-ma-unit-fl3-id568/knb83pc/"","
https://www.apartments.com/89-e-dedham-st-boston-ma-unit-fl4-id569/hqb57f1/	"""https://www.apartments.com/89-e-dedham-st-boston-ma-unit-fl4-id569/hqb57f1/"","
https://www.apartments.com/9-carol-cir-west-roxbury-ma/b5r91vc/	"""https://www.apartments.com/9-carol-cir-west-roxbury-ma/b5r91vc/"","
https://www.apartments.com/9-miner-st-boston-ma-unit-fl1-id371/0kk71m0/	"""https://www.apartments.com/9-miner-st-boston-ma-unit-fl1-id371/0kk71m0/"","
https://www.apartments.com/9-miner-st-boston-ma-unit-fl1-id372/b297069/	"""https://www.apartments.com/9-miner-st-boston-ma-unit-fl1-id372/b297069/"","
https://www.apartments.com/9-miner-st-boston-ma-unit-fl2-id873/0mq1t10/	"""https://www.apartments.com/9-miner-st-boston-ma-unit-fl2-id873/0mq1t10/"","
https://www.apartments.com/9-miner-st-boston-ma-unit-fl3-id872/vkg04wd/	"""https://www.apartments.com/9-miner-st-boston-ma-unit-fl3-id872/vkg04wd/"","
https://www.apartments.com/9-miner-st-boston-ma-unit-fl5-id375/tznbbvc/	"""https://www.apartments.com/9-miner-st-boston-ma-unit-fl5-id375/tznbbvc/"","
https://www.apartments.com/90-kilsyth-rd-boston-ma-unit-371302830/bk6mq5c/	"""https://www.apartments.com/90-kilsyth-rd-boston-ma-unit-371302830/bk6mq5c/"","
https://www.apartments.com/90-kilsyth-rd-boston-ma-unit-431302822/z8gvxww/	"""https://www.apartments.com/90-kilsyth-rd-boston-ma-unit-431302822/z8gvxww/"","
https://www.apartments.com/90-kilsyth-rd-boston-ma-unit-441302825/kj9dm7b/	"""https://www.apartments.com/90-kilsyth-rd-boston-ma-unit-441302825/kj9dm7b/"","
https://www.apartments.com/90-ocean-revere-ma/w57cmgl/	"""https://www.apartments.com/90-ocean-revere-ma/w57cmgl/"","
https://www.apartments.com/91-perkins-st-boston-ma-unit-fl1-id802/y5sv7et/	"""https://www.apartments.com/91-perkins-st-boston-ma-unit-fl1-id802/y5sv7et/"","
https://www.apartments.com/929-mass-cambridge-ma/j32dzy5/	"""https://www.apartments.com/929-mass-cambridge-ma/j32dzy5/"","
https://www.apartments.com/95-saint-boston-ma/hdhvwv0/	"""https://www.apartments.com/95-saint-boston-ma/hdhvwv0/"","
https://www.apartments.com/959-dorchester-ave-dorchester-ma/gmkd3kz/	"""https://www.apartments.com/959-dorchester-ave-dorchester-ma/gmkd3kz/"","
https://www.apartments.com/adams-village-dorchester-ma/tykmbfb/	"""https://www.apartments.com/adams-village-dorchester-ma/tykmbfb/"","
https://www.apartments.com/addison-boston-ma/5nk3t0n/	"""https://www.apartments.com/addison-boston-ma/5nk3t0n/"","
https://www.apartments.com/albany-street-apartments-601-boston-ma/qm7cnhx/	"""https://www.apartments.com/albany-street-apartments-601-boston-ma/qm7cnhx/"","
https://www.apartments.com/alcott-boston-ma/nf4838n/	"""https://www.apartments.com/alcott-boston-ma/nf4838n/"","
https://www.apartments.com/anchors-weigh-chelsea-ma/l7xe85d/	"""https://www.apartments.com/anchors-weigh-chelsea-ma/l7xe85d/"","
https://www.apartments.com/apartments-at-coolidge-school-55-watertown-ma/bhzsch9/	"""https://www.apartments.com/apartments-at-coolidge-school-55-watertown-ma/bhzsch9/"","
https://www.apartments.com/arris-somerville-ma/y9e96nv/	"""https://www.apartments.com/arris-somerville-ma/y9e96nv/"","
https://www.apartments.com/arthaus-allston-ma/rcscl91/	"""https://www.apartments.com/arthaus-allston-ma/rcscl91/"","
https://www.apartments.com/atlas-lofts-chelsea-ma/8zrg330/	"""https://www.apartments.com/atlas-lofts-chelsea-ma/8zrg330/"","
https://www.apartments.com/auburn-court-cambridge-ma/jn7gej4/	"""https://www.apartments.com/auburn-court-cambridge-ma/jn7gej4/"","
https://www.apartments.com/ava-back-bay-boston-ma/7jv5z6z/	"""https://www.apartments.com/ava-back-bay-boston-ma/7jv5z6z/"","
https://www.apartments.com/ava-somerville-somerville-ma/d3h6d4l/	"""https://www.apartments.com/ava-somerville-somerville-ma/d3h6d4l/"","
https://www.apartments.com/ava-theater-district-boston-ma/1y83154/	"""https://www.apartments.com/ava-theater-district-boston-ma/1y83154/"","
https://www.apartments.com/avalon-at-assembly-row-somerville-ma/grrpxhx/	"""https://www.apartments.com/avalon-at-assembly-row-somerville-ma/grrpxhx/"","
https://www.apartments.com/avalon-at-prudential-center-boston-ma/j8961r4/	"""https://www.apartments.com/avalon-at-prudential-center-boston-ma/j8961r4/"","
https://www.apartments.com/avalon-brighton-brighton-ma/11zc336/	"""https://www.apartments.com/avalon-brighton-brighton-ma/11zc336/"","
https://www.apartments.com/avalon-north-station-boston-ma/d4j183k/	"""https://www.apartments.com/avalon-north-station-boston-ma/d4j183k/"","
https://www.apartments.com/avenir-boston-ma/35hg10d/	"""https://www.apartments.com/avenir-boston-ma/35hg10d/"","
https://www.apartments.com/axiom-apartments-cambridge-ma/srj4z66/	"""https://www.apartments.com/axiom-apartments-cambridge-ma/srj4z66/"","
https://www.apartments.com/axis-admirals-hill-apartments-chelsea-ma/eyfg8mp/	"""https://www.apartments.com/axis-admirals-hill-apartments-chelsea-ma/eyfg8mp/"","
https://www.apartments.com/babcock-tower-boston-ma/dfd3ywj/	"""https://www.apartments.com/babcock-tower-boston-ma/dfd3ywj/"","
https://www.apartments.com/baker-chocolate-factory-dorchester-ma/n8q8p2n/	"""https://www.apartments.com/baker-chocolate-factory-dorchester-ma/n8q8p2n/"","
https://www.apartments.com/barclay-on-beacon-brookline-ma/72tjkxw/	"""https://www.apartments.com/barclay-on-beacon-brookline-ma/72tjkxw/"","
https://www.apartments.com/beacon-park-apartments-brookline-ma/6pnb3wv/	"""https://www.apartments.com/beacon-park-apartments-brookline-ma/6pnb3wv/"","
https://www.apartments.com/beacon-terrace-brookline-ma/9qe8es7/	"""https://www.apartments.com/beacon-terrace-brookline-ma/9qe8es7/"","
https://www.apartments.com/bell-olmsted-park-boston-ma/382nnbf/	"""https://www.apartments.com/bell-olmsted-park-boston-ma/382nnbf/"","
https://www.apartments.com/bldg-89-boston-ma/m76vvej/	"""https://www.apartments.com/bldg-89-boston-ma/m76vvej/"","
https://www.apartments.com/blvd-bond-watertown-ma/zd5xghw/	"""https://www.apartments.com/blvd-bond-watertown-ma/zd5xghw/"","
https://www.apartments.com/boston-east-east-boston-ma/9grbmz6/	"""https://www.apartments.com/boston-east-east-boston-ma/9grbmz6/"","
https://www.apartments.com/bowdoin-school-apartments-boston-ma/e24ygrn/	"""https://www.apartments.com/bowdoin-school-apartments-boston-ma/e24ygrn/"","
https://www.apartments.com/bower-boston-ma/zq94c4w/	"""https://www.apartments.com/bower-boston-ma/zq94c4w/"","
https://www.apartments.com/boylston-st-40-boston-ma/5x1s45n/	"""https://www.apartments.com/boylston-st-40-boston-ma/5x1s45n/"","
https://www.apartments.com/brandywyne-village-east-boston-ma/n2mp44m/	"""https://www.apartments.com/brandywyne-village-east-boston-ma/n2mp44m/"","
https://www.apartments.com/broadway-tower-revere-ma/ybxks8t/	"""https://www.apartments.com/broadway-tower-revere-ma/ybxks8t/"","
https://www.apartments.com/burbank-apartments-boston-ma/f389q1v/	"""https://www.apartments.com/burbank-apartments-boston-ma/f389q1v/"","
https://www.apartments.com/camden-street-apartments-boston-ma/l2exveg/	"""https://www.apartments.com/camden-street-apartments-boston-ma/l2exveg/"","
https://www.apartments.com/camelot-court-brighton-ma/70xdylz/	"""https://www.apartments.com/camelot-court-brighton-ma/70xdylz/"","
https://www.apartments.com/canterbury-place-roslindale-ma/dpgxcyk/	"""https://www.apartments.com/canterbury-place-roslindale-ma/dpgxcyk/"","
https://www.apartments.com/chapman-arms-cambridge-ma/fwzq7fs/	"""https://www.apartments.com/chapman-arms-cambridge-ma/fwzq7fs/"","
https://www.apartments.com/chr-brookline-coolidge-corner-communities-brookline-ma/4w3fxqj/	"""https://www.apartments.com/chr-brookline-coolidge-corner-communities-brookline-ma/4w3fxqj/"","
https://www.apartments.com/chr-cambridge-harvard-square-communities-cambridge-ma/whxg71k/	"""https://www.apartments.com/chr-cambridge-harvard-square-communities-cambridge-ma/whxg71k/"","
https://www.apartments.com/christopher-columbus-plaza-boston-ma/y0bp9wv/	"""https://www.apartments.com/christopher-columbus-plaza-boston-ma/y0bp9wv/"","
https://www.apartments.com/chroma-cambridge-ma/ctq40ye/	"""https://www.apartments.com/chroma-cambridge-ma/ctq40ye/"","
https://www.apartments.com/church-corner-cambridge-ma/c00m1me/	"""https://www.apartments.com/church-corner-cambridge-ma/c00m1me/"","
https://www.apartments.com/church-park-boston-ma/8c7llk0/	"""https://www.apartments.com/church-park-boston-ma/8c7llk0/"","
https://www.apartments.com/clearway-apartments-boston-ma/gdnqbey/	"""https://www.apartments.com/clearway-apartments-boston-ma/gdnqbey/"","
https://www.apartments.com/clinton-prospect-apartments-cambridge-ma/ldpry3g/	"""https://www.apartments.com/clinton-prospect-apartments-cambridge-ma/ldpry3g/"","
https://www.apartments.com/clippership-apartments-on-the-wharf-boston-ma/fe6wytr/	"""https://www.apartments.com/clippership-apartments-on-the-wharf-boston-ma/fe6wytr/"","
https://www.apartments.com/columbia-flats-dorchester-ma/zfdkc4y/	"""https://www.apartments.com/columbia-flats-dorchester-ma/zfdkc4y/"","
https://www.apartments.com/commonwealth-apartments-allston-ma/vc1svhg/	"""https://www.apartments.com/commonwealth-apartments-allston-ma/vc1svhg/"","
https://www.apartments.com/commonwealth-gardens-allston-ma/4zjw7yk/	"""https://www.apartments.com/commonwealth-gardens-allston-ma/4zjw7yk/"","
https://www.apartments.com/commonwealth-manor-allston-ma/7erq7xz/	"""https://www.apartments.com/commonwealth-manor-allston-ma/7erq7xz/"","
https://www.apartments.com/concord-house-associates-boston-ma/chdlwve/	"""https://www.apartments.com/concord-house-associates-boston-ma/chdlwve/"","
https://www.apartments.com/continuum-allston-ma/4b089mj/	"""https://www.apartments.com/continuum-allston-ma/4b089mj/"","
https://www.apartments.com/courtyard-at-north-beacon-brighton-ma/4xsw5fl/	"""https://www.apartments.com/courtyard-at-north-beacon-brighton-ma/4xsw5fl/"","
https://www.apartments.com/davenport-apartments-cambridge-ma/j7hlgq4/	"""https://www.apartments.com/davenport-apartments-cambridge-ma/j7hlgq4/"","
https://www.apartments.com/devonshire-boston-ma/hsj4kj3/	"""https://www.apartments.com/devonshire-boston-ma/hsj4kj3/"","
https://www.apartments.com/dexter-park-brookline-ma/xwr9xsn/	"""https://www.apartments.com/dexter-park-brookline-ma/xwr9xsn/"","
https://www.apartments.com/dorset-square-residences-dorchester-ma/dtrp96j/	"""https://www.apartments.com/dorset-square-residences-dorchester-ma/dtrp96j/"","
https://www.apartments.com/dot-block-boston-ma/33mrbcf/	"""https://www.apartments.com/dot-block-boston-ma/33mrbcf/"","
https://www.apartments.com/e3-apartments-allston-ma/z3n3nzw/	"""https://www.apartments.com/e3-apartments-allston-ma/z3n3nzw/"","
https://www.apartments.com/eagle-rock-apartments-and-townhomes-at-bri-brighton-ma/b064tg8/	"""https://www.apartments.com/eagle-rock-apartments-and-townhomes-at-bri-brighton-ma/b064tg8/"","
https://www.apartments.com/east-berkeley-street-160-boston-ma/36ezqgd/	"""https://www.apartments.com/east-berkeley-street-160-boston-ma/36ezqgd/"","
https://www.apartments.com/elan-union-market-watertown-ma/p16qpwt/	"""https://www.apartments.com/elan-union-market-watertown-ma/p16qpwt/"","
https://www.apartments.com/elevate-cambridge-ma/rn5dm12/	"""https://www.apartments.com/elevate-cambridge-ma/rn5dm12/"","
https://www.apartments.com/emerson-place-boston-ma/qz2y7wz/	"""https://www.apartments.com/emerson-place-boston-ma/qz2y7wz/"","
https://www.apartments.com/essex-apartments-81-boston-ma/r6eyg22/	"""https://www.apartments.com/essex-apartments-81-boston-ma/r6eyg22/"","
https://www.apartments.com/fenway-parkside-boston-ma/w88trdl/	"""https://www.apartments.com/fenway-parkside-boston-ma/w88trdl/"","
https://www.apartments.com/fenway-triangle-boston-ma/q8hvcdw/	"""https://www.apartments.com/fenway-triangle-boston-ma/q8hvcdw/"","
https://www.apartments.com/flats-on-d-boston-ma/sxf2kq6/	"""https://www.apartments.com/flats-on-d-boston-ma/sxf2kq6/"","
https://www.apartments.com/flats-on-first-cambridge-ma/3yp6x6d/	"""https://www.apartments.com/flats-on-first-cambridge-ma/3yp6x6d/"","
https://www.apartments.com/forbes-building-jamaica-plain-ma/tl3qvdc/	"""https://www.apartments.com/forbes-building-jamaica-plain-ma/tl3qvdc/"","
https://www.apartments.com/gables-arsenal-street-watertown-ma/ll5852e/	"""https://www.apartments.com/gables-arsenal-street-watertown-ma/ll5852e/"","
https://www.apartments.com/gables-seaport-boston-ma/gembhlw/	"""https://www.apartments.com/gables-seaport-boston-ma/gembhlw/"","
https://www.apartments.com/gamma-north-quincy-quincy-ma/tewr4mb/	"""https://www.apartments.com/gamma-north-quincy-quincy-ma/tewr4mb/"","
https://www.apartments.com/gardner-st-75-90-boston-ma/emzgdpn/	"""https://www.apartments.com/gardner-st-75-90-boston-ma/emzgdpn/"","
https://www.apartments.com/gardner-st-83-allston-ma/jh71wm6/	"""https://www.apartments.com/gardner-st-83-allston-ma/jh71wm6/"","
https://www.apartments.com/garrison-square-boston-ma/jbh0726/	"""https://www.apartments.com/garrison-square-boston-ma/jbh0726/"","
