URL,Description
https://www.hotpads.com/boston-ma-02122-uqymms/2/pad-for-sublet,"Room available on second floor 4 bedroom apartment on Gibson Street in Fields Corner. Steps to Fields Corner Red Line. Large eat in kitchen, living room, sparkling hardwood floors. Across from shopping plaza and steps to many restaurants. Easy access to downtown Boston. Close to UMASS. Currently sharing with 2 gentlemen who keep are quiet and clean."
