URL,Description
https://www.hotpads.com/35-queensberry-st-boston-ma-02215-skeprb/7/pad,"Spacious condo 1 bed/split Front facing living room with bow-front Spacious bedroom on the opposite side of the unit. There's a big foyer in the center of the unit You can put extra furniture in it or a dining table Modern galley style kitchen Built-in microwave Great cabinet space Hardwood floors throughout High ceilings Ceiling lights, not need for floor lights Beautiful condo building Well-maintained Heat and hot water included Laundry and bike storage in basement Professionally managed building AND unit Close to Kenmore Sq, Longwood, Simmons, Emmanuel, and much more!"
