URL,Description
https://www.hotpads.com/532-belmont-st-watertown-ma-02472-1j58dy8/pad,"Spacious 2 bed with office on first floor unit on desirable Belmont St! Large living room with fireplace and separate dining room with original built-in hutch. Kitchen with New stainless steel fridge, hood and dishwasher. 2 good-sized bedrooms with 2 bonus spaces perfect for offices, one at the front entry and the other at the back of the house. 1 garage parking spot and 1 additional spot in driveway. Updated windows. Fresh paint throughout! Oil heat. Laundry hook-ups in basement. Cat negotiable. Contact Morgan. (RLNE8196702)"
