URL,Description
https://www.hotpads.com/302-broadway-everett-ma-02149-1j4wsjv/401/pad,"Open concept corner unit top floor,one bedroom unit with white shaker cabinets, stainless steel appliances, stone quartz counter tops, tile bath with glass shower doors, vinyl plank flooring, high ceilings, large windows with lots of natural sunlight,balcony with some views of Boston. Close distance to Wellington Station, Gateway center with restaurants, shopping, easy access to Encore Casino, Assembly Row and downtown Boston. Parking available for $100 dollars extra per month."
