URL,Monthly Rent,Bedrooms,Bathrooms,Square Feet
https://www.apartments.com/429-quincy-shore-dr-quincy-ma-unit-2/qc0etsw/,"$3,250",2 bd,1 ba,"1,414 sq ft"
