URL,Monthly Rent,Bedrooms,Bathrooms,Square Feet
https://www.apartments.com/1-blackstone-st-cambridge-ma-unit-1b/p9rpc5t/,"$7,000",5 bd,3 ba,"2,179 sq ft"
