URL,Monthly Rent,Bedrooms,Bathrooms,Square Feet
https://www.apartments.com/42-crescent-st-somerville-ma/c130pyf/,"$3,600 - $5,000",3 - 5 bd,1 - 2 ba,"999 - 9,999 sq ft"
