URL,Monthly Rent,Bedrooms,Bathrooms,Square Feet
https://www.apartments.com/83-essex-st-boston-ma/l1sjjjg/,"$2,500 - $3,300",Studio - 2 bd,1 ba,347 - 604 sq ft
