URL,Monthly Rent,Bedrooms,Bathrooms,Square Feet
https://www.apartments.com/658-washington-st-boston-ma/6rbkvpv/,"$3,150 - $4,246",1 - 2 bd,1 - 2 ba,"765 - 1,073 sq ft"
