URL,Monthly Rent,Bedrooms,Bathrooms,Square Feet
https://www.apartments.com/61-crescent-ave-boston-ma/4jmxfwj/,"$2,700 - $3,000",3 - 4 bd,1 ba,"9,999 sq ft"
