URL,Monthly Rent,Bedrooms,Bathrooms,Square Feet
https://www.apartments.com/447-e-8th-st-boston-ma/r7sfw33/,"$2,970 - $4,895",1 - 3 bd,1 - 1.5 ba,"629 - 1,060 sq ft"
