URL,Monthly Rent,Bedrooms,Bathrooms,Square Feet
https://www.apartments.com/31-worthington-st-boston-ma/9327hj5/,"$2,700 - $3,350",Studio - 1 bd,1 ba,525 - 618 sq ft
