URL,Monthly Rent,Bedrooms,Bathrooms,Square Feet
https://www.apartments.com/106-forest-hills-st-boston-ma/07mljd2/,"$3,850 - $5,350",2 - 3 bd,1 - 2 ba,"830 - 1,392 sq ft"
