URL,Monthly Rent,Bedrooms,Bathrooms,Square Feet
https://www.apartments.com/ten-essex-cambridge-ma/9mm23c7/,"$2,850 - $5,900",Studio - 3 bd,1 - 2 ba,"409 - 1,204 sq ft"
