URL,Monthly Rent,Bedrooms,Bathrooms,Square Feet
https://www.apartments.com/443-washington-st-boston-ma/jbk5rd7/,"$3,000 - $4,000",1 - 2 bd,1 ba,527 - 659 sq ft
