URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/9-harvard-ave-boston-ma-02121-sntsua/2/pad,"Recently updated 4 bedroom 1 bath conveniently located a block away from Four Corners. This apartment gets great natural sunlight. Newly sanded hardwood floors through out, all new kitchen appliances, spacious bedrooms, large living room, and a private back porch. It also comes with one off street parking. Close to great shopping, restaurants, coffee shops and much more!","$3,500",4,1,1255
