URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/58-hilton-st-arlington-ma-02474-skx7hb/pad,"Available 10/1/23. Located in prime East Arlington location, very close to Capitol Theater and Bike Path, this 1st floor condo is perfect for those who love to cook and entertain. The fabulous modern kitchen has lots of storage and counter space, refrigerator, dishwasher, gas cooking, plus bonus granite island. This sun -kissed unit has many windows, hardwood floors and features 2 bedrooms, natural woodwork, an updated bath, heated sunroom that makes a great office, a brand new state-of-the-art heating system, a beautiful landscaped yard with patio and rare garage parking. Convenient location w/easy access to Rte 16 leading to Rte 2 or 93, Steps to bus 77, 87, 88,89; 7 minutes by bus to Davis Square; Quick jaunt to Alewife as well. Sorry no pets. No Pets Allowed (RLNE8185016)","$2,650",2,1,1000
