URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/brown-9-realty-partners-llc-waltham-ma-02453-1sbeags/pad,"Corner unit 2 bedroom apartment available June 24th leasing for $2400 per month. Stainless steel appliances, hardwood floors, updated kitchen cabinetry, extra storage, and parking for 1 car. *Garage Space optional for $200 additional per month.* Cold water and Sewer Included. Quiet location and not far from Moody Street.","$2,400",2,1,N/A
