URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/797-columbia-rd-boston-ma-02125-smf1bt/2/pad,"Large 3 bed or 4 bed with 2 living rooms and an open kitchen and living room. Large back deck, plenty of sunlight, central AC and laundryEasy access to train and highways. 5 minute uber ride to South Boston","$3,300",3,1,1100
