URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/boston-ma-02113-skem2q/1/pad,"Available for a September move in! This beautiful and spacious 1 bedroom apartment has it all- Central A/C, private balcony, In-unit laundry and hardwood flooring throughout. Call today for a showing! -In-unit laundry -All utilities included! -Easy access to the T -Clean updated bathroom -Modern eat in kitchen CALL/TEXT Jamie Today! Available 24/7 City Central Realty has MANY listings with flexible move dates - and we are always available 7 days a week by appointment! Disclaimer: The rental market moves quickly; this unit may no longer be available.","$3,200",1,1,9999
