URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/37-long-ave-allston-ma-02134-smnp3m/2/pad-for-sublet,"2 female roommates looking for three additional female roommates to start a new September 1st. The apartment is close to transportation, restaurants, universities, and all. Free laundry in the basement and 4 parking space available. Call now for your showing! No Pets Allowed (RLNE6741556)",$950,1,2.5,1700
