URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/321-harvard-st-cambridge-ma-02139-skfkcv/210/pad,"AVAILABLE NOW! This stunning, renovated two-bedroom 1.5 bathroom apartment is in Mid-Cambridge, close to Harvard, Inman, and Central Square! Enter into a spacious mudroom with a half bathroom with stackable laundry units and a modern updated kitchen with a stove, refrigerator, microwave, and dishwasher. The layout has an open floor plan with connected living and dining rooms. The living room's large sliding glass door leads to a private patio area. It features cherry wood floors and modern tile in the mudroom and bathrooms. Close to the Red line, Bus, Restaurants, shops, parks, schools, public library, and more--Walk Score 92! Rent includes heat, hot water, water, an elevator, and extra storage space. One garage PARKING SPACE INCLUDED. Heat and Hot water are included in the rent.","$4,200",2,1.5,874
