URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/15-governors-ave-medford-ma-02155-skfhgg/21/pad,"Great 1 Bedroom/1 Bathroom apartment in Medford Square! This 3rd floor corner unit has a bright, airy living room and separate, good size bedroom. The eat-in kitchen has plenty of counter space and storage with a built-in microwave and dishwasher. The building is professionally managed, and offers an elevator and on-site laundry. This apartment is perfect for grad students, young professionals, or anyone else who wants to live close to the MBTA, Tufts, MIT, Harvard, and various restaurants, bars, and shops. Heat, hot water, and a private storage unit are included in the rent. Available August 1. (Note: the photos in this ad are from an identical unit in the building.)","$1,775",1,1,600
