URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/751-mount-auburn-st-watertown-ma-02472-1j58fnq/1/pad,"Available September 1st! This 3 bedroom 1 bathroom apartment has it all. Come and see the beautiful high ceilings, ample storage space, private and free laundry hardwood floors throughout, HUGE fully applianced kitchen, formal living room, and dining room. Located on Mount Auburn St, this apartment has direct access to West Cambridge, Harvard Square, Harvard University, Fresh Pond, Charles River, Arsenal Yards, Newton Corner, public transportation, and so much more! Rent includes; 2 off-street parking spaces, water, sewer, landscaping, and snow removal. Required Up Front: First Month, Security Deposit and Broker Fee. Sorry, no pets. Schedule a Showing! No Pets Allowed (RLNE8174018)","$3,000",3,1,1200
