URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/525-highland-ave-malden-ma-02148-1j4wh4r/23/pad,"One bedroom on the second floor with balcony. Hardwood floors. Electric Heat and Hot Water included. Parking for 1 car (upon availability). Apartment includes A/C unit and garbage disposal. Laundry facilities in building. Bus stop on corner; 10 min walk to Malden Station. 1st month's rent due with application. Last month's rent and nonrefundable $75 (per person) key charge due on lease signing. 1 year lease, no exceptions.","$1,800",1,1,550
