URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/52-dana-st-cambridge-ma-02138-1n5ues7/1/pad,"Be the first to live in this elegant, thoughtful, and thorough renovation. Beautiful wood floors, high ceilings, recessed lighting, and tasteful finishes in every room. The main living area is large and airy, with two walls of windows bringing in loads of natural light. The space is designed to accommodate different uses while remaining open the perfect combination offering discrete areas for relaxing, dining, and working from home. In the kitchen you'll find high-end cabinets in white and warm wood, stainless steel appliances, crisp white countertops, and a separate laundry room. French doors lead to a large screened-in porch and common yard. Great layout with three generously-sized bedrooms, all with plenty of closet space. The two full bathrooms are serene and beautiful, with heated floors. Central air. Located between Harvard and Inman Squares, with access to shops and restaurants, public transportation, the main branch of the Cambridge public library, recreation, and Harvard Univ.","$6,000",3,2,1785
