URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/1129-commonwealth-ave-allston-ma-02134-su094c/4/pad,-Heat and hot water included -Laundry in the building -Cats allowed -Easy access to the T -Clean updated bathroom -Modern eat in kitchen CALL/TEXT SANDRA Today! Available 24/7 City Central Realty has MANY listings with flexible move dates - and we are always available 7 days a week by appointment! Disclaimer: The rental market moves quickly; this unit may no longer be available.,"$3,500",3,1.5,N/A
