URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/26-irma-ave-watertown-ma-02472-skuv17/1/pad,"First floor 3 bedroom 1 bath in desirable East Watertown location. Eat in kitchen with updated appliances and granite countertops. Double pane windows, gas heating and central air. Beautiful hardwoods throughout the living area. Conveniently located on the 71 Bus line. Washer/Dryer included for exclusive use. Public lot parking during winter parking ban (1 block away). Available September 1st.","$2,600",3,1,1312
