URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/449-assembly-row-somerville-ma-02145-1yudgaj/3-id232/pad-corporate-housing,"We offer custom pricing for any duration. Rates may vary upon exact move in and move out dates. The rate for this home starts at $4,250* / mo. Please visit our website and enter your dates of stay to see up-to-date pricing for your specific booking. *Price quoted is: (1) based on moving in the first day the unit becomes available, (2) applicable only if billed upfront; can be higher if billed in multiple payments, (3) exclusive of any taxes or utilities. Discover the best of Boston, with this one-bedroom Somerville apartment with views over the city. It'll be easy to simply show up and start living in this stylishly Blueground furnished apartment with its fully-equipped kitchen, lovely living room, and our dedicated, on-the-ground support. (ID #BOS232) Designed with you in mind As with any Blueground apartment, you'll find a thoughtfully designed space complete with beautiful furniture and a fully-equipped kitchen in this one-bedroom property. And, thanks to our superior quality mattresses, luxury linens, and towels, you can relax knowing you'll always feel comfortably at home. When you're ready for some fun, you can take in the Boston vibes or bring the entertainment to you with the premium wireless speaker or smart TV. This apartment also offers in-apartment laundry. Sleeping Arrangements - Queen Bed, 63in/160cm Amenities Building amenities unique to this one-bedroom include an on-site: - Doorman - Dryer - Elevator - Gym - Swimming pool - Washing machine - Pets allowed Arrival and ongoing support The entire apartment is yours to enjoy! You'll either be personally greeted by a Blueground team member or given self check-in instructions. Throughout your stay, you'll have access to our Client Experience team through the Blueground App. You can schedule additional cleanings, submit maintenance requests, and view our neighborhood recommendations with just a few taps. We'll share all details upon confirmation of your stay. Ideally Located This furnished apartment is located in Somerville, an artistic city about two miles north of Boston. Populated by families, young professionals and students, the area celebrates its diversity with various holidays and ceremonies throughout the year. Assembly Row, which was opened in 2014 is a modern center of art and industry and runs along the Mystic River, offering opportunities to eat, work, play and create. The city's unique structure is made up of countless squares, which have all become commercial and business hubs. The Red Line easily connects Somerville's Davis Square to Downtown Boston. Other things to note Building amenities may have an extra cost. This Blueground apartment has flexible lease options, allowing you to book it for one month, a year, or more. Pets are welcome, though weight limits and breed restrictions apply and may incur fees.","$4,250",1,1,725
